airport_code,ident,airport_type,name,latitude,longitude,elevation,iata
30583,FVSC,small_airport,Zisco Airport,-19.0291996002,29.7219009399,3990,ZW
30587,HLZU,small_airport,Zueitina Airport,30.875,20.0699996948,20,LY
30602,FWDW,medium_airport,Dwangwa Airport,-12.5183000565,34.1319007874,1605,MW
30603,FWMG,medium_airport,Mangochi Airport,-14.4829998016,35.266998291,1580,MW
30604,FWKB,small_airport,Katumbi Airport,-10.8170003891,33.516998291,3986,MW
30605,FLEE,small_airport,East Five Airport,-10.5356998444,33.4071998596,4200,ZM
30612,HAKD,small_airport,Kabri Dehar Airport,6.734000206,44.2529983521,1800,ET
30626,FEFY,small_airport,Yalinga Airport,6.5199999809,23.2600002289,1975,CF
30630,GQNJ,small_airport,Akjoujt Airport,19.7330169678,-14.3832492828,403,MR
30633,GA-AKE,small_airport,Akieni Airport,-1.1396700144,13.9035997391,1660,GA
30639,FTTN,small_airport,Am Timan Airport,11.0340003967,20.2740001678,1420,TD
30641,FTTU,small_airport,Mao Airport,14.1456003189,15.3143997192,1072,TD
30642,FMSY,small_airport,Ampanihy Airport,-24.6996994019,44.7341995239,771,MG
30645,FCBZ,small_airport,Zanaga Airport,-2.8499999046,13.8170003891,1870,CG
30651,DFER,small_airport,Arly Airport,11.5970001221,1.4830000401,761,BF
30653,FNZE,small_airport,N'zeto Airport,-7.2594399452,12.8631000519,69,AO
30654,HSAT,small_airport,Atbara Airport,17.7103443146,34.05701828,1181,SD
30656,FMME,small_airport,Antsirabe Airport,-19.8392214824,47.0637130737,4997,MG
30658,FTTI,small_airport,Ati Airport,13.2389001846,18.3132991791,1089,TD
30664,HALA,small_airport,Awassa Airport,7.0669999123,38.5,5450,ET
30674,FNAM,small_airport,Ambriz Airport,-7.8622198105,13.1161003113,144,AO
30676,FZVR,small_airport,Basongo Airport,-4.3169999123,20.4330005646,1640,CD
30684,FEFM,small_airport,Bambari Airport,5.8469400406,20.6474990845,1549,CF
30685,FLZB,small_airport,Zambezi Airport,-13.5361003876,23.108499527,3538,ZM
30686,FEGU,small_airport,Bouca Airport,6.5170001984,18.2670001984,1532,CF
30688,LY-BCQ,medium_airport,Brack Airport,27.6529998779,14.2720003128,1056,LY
30689,NG-BCU,small_airport,Bauchi Airport,10.2944002151,9.8166704178,1998,NG
30692,DIBU,small_airport,Soko Airport,8.0172195435,-2.7619400024,1247,CI
30693,FZRB,small_airport,Moba Airport,-7.0669999123,29.783000946,2953,CD
30694,HABE,small_airport,Beica Airport,9.3863897324,34.521900177,5410,ET
30695,FEFL,small_airport,Bossemb�l� Airport,5.2670001984,17.6329994202,2231,CF
30698,FOGB,small_airport,Booue Airport,-0.1000000015,11.9499998093,604,GA
30699,GQNE,small_airport,Abbaye Airport,16.6333141327,-14.2000007629,66,MR
30703,FEFG,small_airport,Bangassou Airport,4.7849998474,22.7810001373,1706,CF
30711,HCMB,small_airport,Baidoa Airport,3.1022200584,43.6286010742,1820,SO
30756,FEFR,small_airport,Bria Airport,6.527780056,21.9894008636,1975,CF
30763,GUOK,small_airport,Boke Airport,10.9658002853,-14.2811002731,164,GN
30765,FTTK,small_airport,Bokoro Airport,12.3830003738,17.0669994354,984,TD
30766,FMSV,small_airport,Betioky Airport,-23.7329998016,44.388999939,919,MG
30767,HTBU,small_airport,Bukoba Airport,-1.332,31.8212,3745,TZ
30773,FZFU,small_airport,Bumbar Airport,2.1827800274,22.4817008972,,CD
30774,FMML,small_airport,Belo sur Tsiribihina Airport,-19.6867008209,44.5419006348,154,MG
30775,FEGM,small_airport,Bakouma Airport,5.6939997673,22.8010005951,1640,CF
30777,DATM,small_airport,Bordj Badji Mokhtar Airport,21.375,0.9238889813,1303,DZ
30779,FZGN,small_airport,Boende Airport,-0.2169999927,20.8500003815,1168,CD
30780,FZNP,small_airport,Beni Airport,0.5749999881,29.4738998413,3517,CD
30782,DFOB,small_airport,Banfora Airport,10.6829996109,-4.7170000076,984,BF
30783,FZAJ,small_airport,Boma Airport,-5.8540000916,13.0640001297,26,CD
30784,FCOB,small_airport,Boundji Airport,-1.0329999924,15.3830003738,1247,CG
30785,FEFO,small_airport,Bouar Airport,5.9580001831,15.6370000839,3360,CF
30787,FEGZ,small_airport,Bozoum Airport,6.3441700935,16.3218994141,2215,CF
30790,DIBN,small_airport,Bouna Airport,9.2775001526,-3.0252799988,1148,CI
30794,FEFS,small_airport,Bossangoa Airport,6.492000103,17.4290008545,1637,CF
30796,FZEN,small_airport,Basankusu Airport,1.2247200012,19.7889003754,1217,CD
30797,FKKO,small_airport,Bertoua Airport,4.5486102104,13.726099968,2133,CM
30798,FCOT,small_airport,Betou Airport,3.0499999523,18.5,1168,CG
30799,GFBN,medium_airport,Sherbro International Airport,7.5324201584,-12.5188999176,14,SL
30800,FEGF,small_airport,Batangafo Airport,7.3141098022,18.3087997437,1378,CF
30801,HRYI,small_airport,Butare Airport,-2.5958299637,29.736700058,5801,RW
30802,HCMV,small_airport,Burao Airport,9.5275,45.5549,3400,SO
30805,DIBI,small_airport,Boundiali Airport,9.5329999924,-6.4670000076,1286,CI
30811,FNCZ,small_airport,Cazombo Airport,-11.8930997849,22.9164009094,3700,AO
30813,FNCT,medium_airport,Catumbela Airport,-12.4792003632,13.4869003296,,AO
30820,FNWK,small_airport,Waco Kungo Airport,-11.4264001846,15.1014003754,4324,AO
30821,FNCF,small_airport,Cafunfo Airport,-8.7836103439,17.9897003174,,AO
30828,FVCH,small_airport,Chipinge Airport,-20.2066993713,32.6282997131,3720,ZW
30835,FWCM,small_airport,Club Makokola Airport,-14.3069000244,35.1324996948,1587,MW
30836,HCMO,small_airport,Obbia Airport,5.3666667938,48.5166664124,65,SO
30840,AO-CNZ,small_airport,Cangamba Airport,-13.7105998993,19.8610992432,,AO
30844,GLCP,small_airport,Cape Palmas Airport,4.3790202141,-7.6969499588,20,LR
30850,FEFC,small_airport,Carnot Airport,4.9369997978,15.8940000534,1985,CF
30857,FNCV,small_airport,Cuito Cuanavale Airport,-15.1603002548,19.1560993195,,AO
30864,FNCX,small_airport,Camaxilo Airport,-8.3736095428,18.9235992432,3957,AO
30873,DAAW,small_airport,Bordj Omar Driss Airport,28.1313991547,6.8336100578,1207,DZ
30874,DAOC,small_airport,Ouakda Airport,31.6424999237,-2.1838901043,2660,DZ
30879,DBBC,small_airport,Cana Airport,7.1669998169,2.0669999123,548,BJ
30880,DBBO,small_airport,Porga Airport,11.0329999924,0.9829999804,531,BJ
30881,DBBR,small_airport,Bembereke Airport,10.2829999924,2.7000000477,1188,BJ
30882,HADM,small_airport,Debra Marcos Airport,10.3500003815,37.716999054,8136,ET
30883,HADT,small_airport,Debre Tabor Airport,11.9670000076,38,8490,ET
30885,HADD,small_airport,Dembidollo Airport,8.5539999008,34.858001709,5200,ET
30887,DFCB,small_airport,Barsalogho Airport,13.3999996185,-1.0670000315,1083,BF
30888,DFCD,small_airport,Didyr Airport,12.5500001907,-2.617000103,958,BF
30889,DFCE,small_airport,Batie Airport,9.8830003738,-2.9170000553,984,BF
30890,DFCG,small_airport,Kongoussi Airport,13.3170003891,-1.5329999924,1056,BF
30891,DFCI,small_airport,Titao Airport,13.7670001984,-2.0829999447,1047,BF
30892,DFCK,small_airport,Koudougou Airport,12.2670001984,-2.4000000954,1001,BF
30893,DFCM,small_airport,Manga Airport,11.6669998169,-1.0670000315,820,BF
30894,DFCR,small_airport,Poura Airport,11.6169996262,-2.75,853,BF
30895,DFCS,small_airport,Seguenega Airport,13.4329996109,-2,1139,BF
30896,DFCT,small_airport,Tenado Airport,12.1999998093,-2.5829999447,951,BF
30897,DFCU,small_airport,Gourcy Airport,13.1999998093,-2.367000103,1050,BF
30898,DFCY,small_airport,Yako Airport,12.9499998093,-2.2829999924,984,BF
30899,DFEC,small_airport,Komin-Yanga Airport,11.6999998093,0.150000006,1116,BF
30900,DFEK,small_airport,Koupela Airport,12.1669998169,-0.3000000119,902,BF
30901,DFEO,small_airport,Zorgo Airport,12.25,-0.6169999838,978,BF
30902,DFEY,small_airport,Ouargaye Airport,11.5170001984,0.0500000007,951,BF
30903,DFOA,small_airport,Dano Airport,11.1330003738,-3.0669999123,935,BF
30904,DFOF,small_airport,Safane Airport,12.1499996185,-3.1830000877,1017,BF
30905,DFOH,small_airport,Hounde Airport,11.4829998016,-3.5169999599,1063,BF
30906,DFOL,small_airport,Loumana Airport,10.5670003891,-5.3499999046,1148,BF
30907,DFOR,small_airport,Orodara Airport,10.9829998016,-4.9330000877,1706,BF
30908,DFOS,small_airport,Sideradougou Airport,10.6669998169,-4.2670001984,1047,BF
30910,DGLN,small_airport,Navrongo Airport,10.8999996185,-1.1000000238,2221,GH
30911,DGLY,small_airport,Yendi Airport,9.4250001907,-0.0047220001,2408,GH
30912,DFOD,small_airport,Dedougou Airport,12.4589996338,-3.4900000095,984,BF
30914,DIBC,small_airport,Bocanda Airport,7.0329999924,-4.5329999924,427,CI
30915,DIDB,small_airport,Dabou Airport,5.3513851166,-4.4034576416,141,CI
30917,DIGN,small_airport,Nero-Mer Airport,4.6434130669,-6.9239616394,20,CI
30918,DIDK,small_airport,Dimbokro Airport,6.6516699791,-4.6405601501,344,CI
30919,DFED,small_airport,Diapaga Airport,12.0500001907,1.7829999924,951,BF
30920,FCPL,small_airport,Loubomo Airport,-4.20635,12.6599,1079,CG
30921,FCBD,small_airport,Djambala Airport,-2.5329999924,14.75,2595,CG
30927,DNBI,small_airport,Bida Airport,9.1000003815,6.0170001984,450,NG
30928,LY-DNF,small_airport,Martubah Airport,32.5419998169,22.7450008392,1235,LY
30930,DNOS,small_airport,Oshogbo Airport,7.7829999924,4.4829998016,997,NG
30932,HSGG,small_airport,Galegu Airport,12.5329999924,35.0670013428,1640,SD
30933,MG-DOA,small_airport,Doany Airport,-14.3681001663,49.510799408,,MG
30937,DFEE,small_airport,Dori Airport,14.0329999924,-0.0329999998,919,BF
30938,DRRA,small_airport,Tessaoua Airport,13.7670001984,8.0170001984,1358,NE
30939,DRRC,small_airport,Dogondoutchi Airport,13.6669998169,4.0999999046,961,NE
30940,DRRD,small_airport,Dosso Airport,13.0481247896,3.2209682465,738,NE
30941,DRRE,small_airport,Tera Airport,13.9499998093,0.7329999804,850,NE
30942,DRRG,small_airport,Gaya Airport,11.8830003738,3.4330000877,662,NE
30943,DRRL,small_airport,Tillabery Airport,14.1999998093,1.4670000076,692,NE
30944,DRRP,small_airport,La Tapoa Airport,12.4829998016,2.4000000954,722,NE
30945,DRRU,small_airport,Ouallam Airport,14.3330001831,2.0829999447,892,NE
30946,DRZI,small_airport,Iferouane Airport,19.0669994354,8.3669996262,2162,NE
30947,FKKS,small_airport,Dschang Airport,5.4499998093,10.0670003891,4593,CM
30949,HADC,small_airport,Combolcha Airport,11.0825004578,39.7113990784,6117,ET
30951,FMNO,small_airport,Soalala Airport,-16.1016904207,45.3588366508,141,MG
30953,DXAK,small_airport,Akpaka Airport,7.5830001831,1.1169999838,689,TG
30954,DXDP,small_airport,Djangou Airport,10.8000001907,0.25,919,TG
30955,DXKP,small_airport,Kolokope Airport,7.8000001907,1.2829999924,591,TG
30956,DXMG,small_airport,Sansann�-Mango Airport,10.3730106354,0.4713821411,460,TG
30957,DXSK,small_airport,Sokod� Airport,8.9829998016,1.1499999762,1214,TG
30978,FKKW,small_airport,Ebolowa Airport,2.8759999275,11.1850004196,1975,CM
30980,HSDB,small_airport,El Debba Airport,18.0249996185,30.9582996368,843,SD
30990,HSGN,small_airport,Geneina Airport,13.4816999435,22.4671993256,2650,SD
31032,FCOE,small_airport,Ewo Airport,-0.8830000162,14.8000001907,1503,CG
31034,GAYE,small_airport,Y�liman� Airport,15.1330003738,-10.5670003891,325,ML
31035,FABA,small_airport,Bapsfontein Airport,-25.9918880463,28.4158325195,5280,ZA
31036,FACA,small_airport,Monte Carlo Airport,-28.7999992371,27.4169998169,4995,ZA
31037,FACW,small_airport,Clanwilliam Airport,-32.1831016541,18.8885993958,650,ZA
31038,FADH,small_airport,Durnacol Airport,-28.0461006165,30.0063991547,4317,ZA
31039,FAEG,small_airport,Egnep Airport,-24.5669994354,30.3169994354,2299,ZA
31040,FAFU,small_airport,Fraaiuitzicht Airport,-27.3169994354,27.25,4841,ZA
31042,FAGA,small_airport,Grange Airport,-30.2670001984,29.966999054,2600,ZA
31043,FAGW,small_airport,Magwa Airport,-31.3939418793,29.6934700012,1823,ZA
31045,FAHM,small_airport,Hermanus Airport,-34.4000015259,19.2000007629,72,ZA
31046,FAIO,small_airport,Odi Airport,-25.5499992371,27.9330005646,3862,ZA
31047,FAIW,small_airport,Indwe Airport,-31.4833335876,27.3500003815,4167,ZA
31048,FAKI,small_airport,Kobb Inn Airport,-32.433799,28.683467,147,ZA
31049,FAKK,small_airport,Kakamas Airport,-28.7999992371,20.6329994202,2322,ZA
31050,FALF,small_airport,Loeriesfontein Airport,-30.9064006805,19.4253005981,2997,ZA
31051,FAMA,small_airport,Matatiele Airport,-30.3222007751,28.7942008972,4762,ZA
31052,FAMF,small_airport,Malabar Airport,-29.0118999481,23.8474006653,3348,ZA
31053,FAMZ,small_airport,Msauli Airport,-26.0499992371,31.0170001984,2548,ZA
31054,FAOL,small_airport,Othawa Airport,-24.7329998016,31.3999996185,1098,ZA
31055,FAOR,small_airport,Olifants River Bridge Landing Strip Airport,-24.2670001984,29.783000946,2420,ZA
31056,FAPQ,small_airport,Pomfret Airport,-25.847700119,23.5373001099,3817,ZA
31057,FAPV,small_airport,Petrusville Airport,-30.0818004608,24.679599762,4116,ZA
31059,FASL,small_airport,Sutherland Airport,-32.4882011414,20.6970996857,5247,ZA
31060,FAWN,small_airport,Winburg Airport,-28.5,27.0166664124,4800,ZA
31061,FAWP,small_airport,Wepener Airport,-29.7423992157,27.022600174,4755,ZA
31062,FAWT,small_airport,Cape Blue Mine Airport,-29.3333339691,22.2833328247,3050,ZA
31063,FAZA,small_airport,Zastron Airport,-30.2999992371,27.1170005798,4265,ZA
31064,FBCO,small_airport,Camp Okavango Airport,-19.1170005798,23.1000003815,3150,BW
31066,FBGM,small_airport,Gumare Airport,-19.3666305542,22.1666660309,3100,BW
31067,FBMG,small_airport,Machaneng Airport,-23.1830005646,27.466999054,2900,BW
31068,FBML,small_airport,Molepolole Airport,-24.389444444,25.498611111,3790,BW
31069,FBMM,small_airport,Makalamabedi Airport,-20.3330001831,23.8829994202,3100,BW
31070,FBNN,small_airport,Nokaneng Airport,-19.3386001587,22.153799057,3200,BW
31071,FBNT,small_airport,Nata Airport,-20.2161006927,26.1588993073,2690,BW
31072,FBNW,small_airport,Gaborone Notwane Airport,-24.6830005646,25.9330005646,3218,BW
31073,FBOK,small_airport,Okwa Airport,-23.0830001831,21.8829994202,3500,BW
31074,FBRK,small_airport,Rakops Airport,-21,24.3330001831,3000,BW
31075,FBSR,small_airport,Serowe Airport,-22.4232997894,26.7567005157,3800,BW
31076,FBSV,small_airport,Savuti Airport,-18.5205993652,24.0767002106,3150,BW
31077,FBTE,small_airport,Tshane Airport,-24.0170001984,21.8829994202,3700,BW
31078,FCBA,small_airport,La Louila Airport,-4.0830001831,14.2329998016,984,CG
31079,FCBP,small_airport,M'passa Airport,-4.367000103,14.1499996185,1115,CG
31080,FCBT,small_airport,Loutete Airport,-4.2829999924,13.8669996262,656,CG
31081,FCBU,small_airport,Aubeville Airport,-4.2670001984,13.5329999924,1148,CG
31082,FCMA,small_airport,Mavinza Airport,-2.4500000477,11.6499996185,509,CG
31083,FCMB,small_airport,N'Ziba Airport,-2.7170000076,12.5329999924,2149,CG
31084,FCMD,small_airport,Sidetra Airport,-2.867000103,12.8669996262,2133,CG
31085,FCMF,small_airport,Loufoula Airport,-3,12,650,CG
31086,FCMG,small_airport,Gokango Airport,-3.0329999924,12.1330003738,820,CG
31087,FCMI,small_airport,Irogo Airport,-2.7170000076,11.8830003738,919,CG
31088,FCMK,small_airport,Kele Kibangou Airport,-3.3169999123,12.6169996262,902,CG
31089,FCML,small_airport,Leboulou Airport,-2.9000000954,12.3669996262,886,CG
31090,FCMN,small_airport,N'gongo Airport,-2.9830000401,12.1999998093,906,CG
31091,FCMO,small_airport,Mandoro Airport,-2.6500000954,12.8830003738,1772,CG
31092,FCMR,small_airport,Marala Airport,-2.9000000954,12.6330003738,1535,CG
31093,FCMS,small_airport,Nyanga Airport,-2.867000103,11.9499998093,558,CG
31094,FCMY,small_airport,Legala Airport,-2.2170000076,12.8330001831,2152,CG
31095,FCMZ,small_airport,N'Zabi Airport,-3.1670000553,12.8669996262,1640,CG
31096,FCPB,small_airport,Bangamba Airport,-3.6830000877,13.1999998093,1312,CG
31097,FCPE,small_airport,Leganda Airport,-3.4330000877,12.9329996109,1198,CG
31098,FCPG,small_airport,Kibangou Airport,-3.4830000401,12.3000001907,427,CG
31099,FCPI,small_airport,Loubetsi Airport,-3.7000000477,12.1330003738,328,CG
31100,FCPK,small_airport,N'komo Airport,-3.9170000553,11.3830003738,98,CG
31101,FCPN,small_airport,Noumbi Airport,-4.1500000954,11.3830003738,39,CG
31102,FCPO,small_airport,Pemo Airport,-2.867000103,12.5329999924,1686,CG
31103,FCPY,small_airport,Loukanyi Airport,-4.0329999924,11.5170001984,295,CG
31105,FDBM,small_airport,Matata Airport,-26.8670005798,31.9330005646,500,SZ
31106,FDBT,small_airport,Tambuti Airport,-26.735200882,31.7758998871,595,SZ
31108,FDNS,small_airport,Nsoko Airport,-27.0333003998,31.9333324432,614,SZ
31109,FDST,small_airport,Siteki Airport,-26.4500007629,31.9500007629,2220,SZ
31111,FEFA,small_airport,Alindao Airport,5.0163898468,21.1996994019,1470,CF
31112,FEFD,small_airport,Damara Airport,4.9499998093,18.7000007629,1427,CF
31113,FEFE,small_airport,Mobaye Mbanga Airport,4.3746500015,21.1319007874,1332,CF
31114,FEFK,small_airport,Kemb� Airport,4.5999999046,21.8670005798,1913,CF
31115,FEFP,small_airport,Paoua Airport,7.25,16.4330005646,2037,CF
31116,FEFQ,small_airport,Kaga-Bandoro Airport,6.9829998016,19.1830005646,1476,CF
31117,FEFU,small_airport,Sibut Airport,5.7329998016,19.0830001831,1411,CF
31119,FEGB,small_airport,Bambouli Airport,5.4330000877,27.216999054,2264,CF
31120,FEGC,small_airport,Bocaranga Airport,6.9169998169,15.6169996262,3464,CF
31121,FEGD,small_airport,Dekoa Airport,6.3000001907,19.0830001831,1804,CF
31122,FEGG,small_airport,Gamboula Airport,4.132999897,15.1499996185,2001,CF
31123,FEGI,small_airport,Grimari Airport,5.6830000877,20.0499992371,1312,CF
31124,FEGL,small_airport,Gordil Airport,9.5830001831,21.7329998016,1427,CF
31125,DIFK,small_airport,Ferkessedougou Airport,9.6000003815,-5.1999998093,1102,CI
31126,GQPF,small_airport,Fderik Airport,22.6669998169,-12.7329998016,961,MR
31130,FKAB,small_airport,Banyo Airport,6.7749900818,11.8070001602,3642,CM
31131,FKAF,small_airport,Bafia Airport,4.7670001984,11.2170000076,1591,CM
31132,FKAG,small_airport,Abong M'bang Airport,3.9670000076,13.1999998093,2297,CM
31133,FKAO,small_airport,B�tar� Oya Airport,5.5041699409,14.0982999802,3002,CM
31134,FKKE,small_airport,Eseka Airport,3.6500000954,10.7829999924,738,CM
31135,FKKT,small_airport,Tibati Airport,6.4829998016,12.6330003738,2854,CM
31136,FLAT,small_airport,Katete Airport,-14.120300293,32.0643997192,3520,ZM
31137,FLCC,small_airport,Chocha Airport,-8.428730011,29.8059005737,3270,ZM
31138,FLCH,small_airport,Choma Airport,-16.783000946,27,4300,ZM
31139,FLCS,small_airport,Chinsali Airport,-10.5329999924,32.0670013428,4350,ZM
31140,FLEA,small_airport,East One Airport,-11.6357002258,29.7359008789,3900,ZM
31141,FLEB,small_airport,East Two Airport,-11.1034002304,30.3381996155,3900,ZM
31142,FLEC,small_airport,East Three Airport,-14.1134996414,30.1294994354,2300,ZM
31143,FLED,small_airport,East Four Airport,-14.8330001831,30.0830001831,1880,ZM
31144,FLEF,small_airport,East Six Airport,-11.1342000961,30.01720047,3800,ZM
31145,FLEG,small_airport,East Seven Airport,-12.4499998093,29.4829998016,4000,ZM
31146,FLEH,small_airport,East Eight Airport,-12.1169996262,29.4500007629,4000,ZM
31148,FLIK,small_airport,Isoka Airport,-10.1169996262,32.6329994202,4462,ZM
31149,FLKB,small_airport,Kawambwa Airport,-9.7980604172,29.0916996002,4640,ZM
31150,FLKG,small_airport,Kalengwa Airport,-13.4741001129,25.0140991211,4093,ZM
31151,FLKJ,small_airport,Kanja Airport,-16.4500007629,23.3670005798,3370,ZM
31152,FLKU,small_airport,Kanyau Airport,-16.5,22.4169998169,3448,ZM
31153,FLKW,small_airport,Milliken Airport,-14.4505996704,28.3791999817,3920,ZM
31154,FLLD,small_airport,Lundazi Airport,-12.2860002518,33.186000824,3750,ZM
31155,FLLG,small_airport,Luwingu Airport,-10.245300293,29.9139995575,4650,ZM
